COUNTRY_NAME,DESIGNATION,OFFICIAL_NAME,OFFICIAL_NAME_URL
Kuwait,Emir,Nawaf Al-Ahmad Al-Jaber Al-Sabah,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ab/Emir_Nawaf_Al-Ahmad_Al-Jaber_Al-Sabah.jpg/220px-Emir_Nawaf_Al-Ahmad_Al-Jaber_Al-Sabah.jpg
Kuwait,Crown Prince,Mishal Al-Ahmad Al-Jaber Al-Sabah,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5b/Emir_Mishal_Al-Ahmad_Al-Jaber_Al-Sabah.jpg/220px-Emir_Mishal_Al-Ahmad_Al-Jaber_Al-Sabah.jpg
Kuwait,Prime Minister,Ahmad Nawaf Al-Ahmad Al-Sabah,https://upload.wikimedia.org/wikipedia/commons/thumb/1/12/Sheikh_Ahmed_Nawaf_Al-Ahmed_Al-Jaber_Al-Sabah.png/250px-Sheikh_Ahmed_Nawaf_Al-Ahmed_Al-Jaber_Al-Sabah.png
Kuwait,Speaker of the National Assembly,Ahmed Al-Sadoun,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c5/Ahmed_AL-Sadoun_in_Abdullah_AL-Salem_Hall.jpg/220px-Ahmed_AL-Sadoun_in_Abdullah_AL-Salem_Hall.jpg
Kyrgyzstan,President,Sadyr Japarov,https://upload.wikimedia.org/wikipedia/commons/thumb/1/15/%D0%A1%D0%B0%D0%B4%D1%8B%D1%80_%D0%96%D0%B0%D0%BF%D0%B0%D1%80%D0%BE%D0%B2_%2805-11-2021%29.jpg/220px-%D0%A1%D0%B0%D0%B4%D1%8B%D1%80_%D0%96%D0%B0%D0%BF%D0%B0%D1%80%D0%BE%D0%B2_%2805-11-2021%29.jpg
Kyrgyzstan,Chairman of the Cabinet of Ministers,Akylbek Japarov,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f5/%D0%90%D0%BA%D1%8B%D0%BB%D0%B1%D0%B5%D0%BA_%D0%96%D0%B0%D0%BF%D0%B0%D1%80%D0%BE%D0%B2_%2819-11-2021%29.jpg/220px-%D0%90%D0%BA%D1%8B%D0%BB%D0%B1%D0%B5%D0%BA_%D0%96%D0%B0%D0%BF%D0%B0%D1%80%D0%BE%D0%B2_%2819-11-2021%29.jpg
Kyrgyzstan,Speaker of the Supreme Council,Nurlanbek Shakiev,https://dataverse.fcsc.gov.ae/content/Default/no-image.jpg
Lao People's Democratic Republic,General Secretary,Thongloun Sisoulith,https://upload.wikimedia.org/wikipedia/commons/thumb/8/88/Thongloun_Sisoulith_%282019-05-30%29.jpg/220px-Thongloun_Sisoulith_%282019-05-30%29.jpg
Lao People's Democratic Republic,Prime Minister,Phankham Viphavanh,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b8/Phankham_Viphavanh_4th_Asia-Pacific_Water_Summit.jpg/220px-Phankham_Viphavanh_4th_Asia-Pacific_Water_Summit.jpg
Lao People's Democratic Republic,Vice President(s),Bounthong Chitmany,https://dataverse.fcsc.gov.ae/content/Default/no-image.jpg
Lao People's Democratic Republic,President of the National Assembly,Saysomphone Phomvihane,https://dataverse.fcsc.gov.ae/content/Default/no-image.jpg
Latvia,President,Egils Levits,https://upload.wikimedia.org/wikipedia/commons/thumb/9/92/%D0%97%D1%83%D1%81%D1%82%D1%80%D1%96%D1%87_%D0%93%D0%BB%D0%B0%D0%B2%D0%B8_%D0%B4%D0%B5%D1%80%D0%B6%D0%B0%D0%B2%D0%B8_%D0%B7_%D0%9F%D1%80%D0%B5%D0%B7%D0%B8%D0%B4%D0%B5%D0%BD%D1%82%D0%BE%D0%BC_%D0%9B%D0%B0%D1%82%D0%B2%D1%96%D1%97_%D1%82%D0%B0_%D0%9F%D1%80%D0%B5%D0%BC%E2%80%99%D1%94%D1%80-%D0%BC%D1%96%D0%BD%D1%96%D1%81%D1%82%D1%80%D0%BE%D0%BC_%D0%9F%D0%BE%D0%BB%D1%8C%D1%89%D1%96_05_%28cropped%29.jpg/220px-%D0%97%D1%83%D1%81%D1%82%D1%80%D1%96%D1%87_%D0%93%D0%BB%D0%B0%D0%B2%D0%B8_%D0%B4%D0%B5%D1%80%D0%B6%D0%B0%D0%B2%D0%B8_%D0%B7_%D0%9F%D1%80%D0%B5%D0%B7%D0%B8%D0%B4%D0%B5%D0%BD%D1%82%D0%BE%D0%BC_%D0%9B%D0%B0%D1%82%D0%B2%D1%96%D1%97_%D1%82%D0%B0_%D0%9F%D1%80%D0%B5%D0%BC%E2%80%99%D1%94%D1%80-%D0%BC%D1%96%D0%BD%D1%96%D1%81%D1%82%D1%80%D0%BE%D0%BC_%D0%9F%D0%BE%D0%BB%D1%8C%D1%89%D1%96_05_%28cropped%29.jpg
Latvia,Prime Minister,Krišjānis Kariņš,https://upload.wikimedia.org/wikipedia/commons/thumb/5/51/Prime_Minister_Sanna_Marin_met_Latvia%E2%80%99s_Prime_Minister_Kri%C5%A1j%C4%81nis_Karin%C5%A1_12_February_2020_14.jpg/220px-Prime_Minister_Sanna_Marin_met_Latvia%E2%80%99s_Prime_Minister_Kri%C5%A1j%C4%81nis_Karin%C5%A1_12_February_2020_14.jpg
Latvia,Speaker of the Saeima,Ināra Mūrniece,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1b/12.Saeimas_priek%C5%A1s%C4%93d%C4%93t%C4%81ja_In%C4%81ra_M%C5%ABrniece_%2842993645042%29.jpg/220px-12.Saeimas_priek%C5%A1s%C4%93d%C4%93t%C4%81ja_In%C4%81ra_M%C5%ABrniece_%2842993645042%29.jpg
Lebanon,President,Najib Mikati,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6e/Najib_Mikati_portrait.jpg/220px-Najib_Mikati_portrait.jpg
Lebanon,Prime Minister,Najib Mikati,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6e/Najib_Mikati_portrait.jpg/220px-Najib_Mikati_portrait.jpg
Lebanon,Speaker of the Parliament,Nabih Berri,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7f/Berri.jpg/200px-Berri.jpg
Lesotho,Monarch,Letsie III,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7b/King_Letsie_III_at_the_Enthronement_of_Naruhito_%281%29.jpg/220px-King_Letsie_III_at_the_Enthronement_of_Naruhito_%281%29.jpg
Lesotho,Prime Minister,Sam Matekane,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1b/Sam_Matekane_candidate_%28cropped%29.jpg/220px-Sam_Matekane_candidate_%28cropped%29.jpg
Liberia,President,George Weah,https://upload.wikimedia.org/wikipedia/commons/thumb/4/42/President_George_Weah_in_2019_%28cropped%29.jpg/220px-President_George_Weah_in_2019_%28cropped%29.jpg
Liberia,Vice President,Jewel Taylor,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9a/Jewel_Taylor_%289061%29_%28cropped%29.jpg/220px-Jewel_Taylor_%289061%29_%28cropped%29.jpg
Liberia,House Speaker,Bhofal Chambers,https://dataverse.fcsc.gov.ae/content/Default/no-image.jpg
Liberia,Chief Justice,Sie-A-Nyene Yuoh,https://dataverse.fcsc.gov.ae/content/Default/no-image.jpg
Libya,Chairman,Mohamed al-Menfi,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f9/%D0%9C%D1%83%D1%85%D0%B0%D0%BC%D0%BC%D0%B0%D0%B4_%D0%90%D0%BB%D1%8C-%D0%9C%D0%B0%D0%BD%D1%84%D0%B8_%2851120607759%29.jpg/220px-%D0%9C%D1%83%D1%85%D0%B0%D0%BC%D0%BC%D0%B0%D0%B4_%D0%90%D0%BB%D1%8C-%D0%9C%D0%B0%D0%BD%D1%84%D0%B8_%2851120607759%29.jpg
Libya,Vice Chairman of the Presidential Council,Musa Al-Koni,https://dataverse.fcsc.gov.ae/content/Default/no-image.jpg
Libya,Prime Minister,Abdul Hamid Dbeibeh,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f6/Abdul_Hamid_Dbeibeh_%2815-04-2021%29.jpg/200px-Abdul_Hamid_Dbeibeh_%2815-04-2021%29.jpg
Libya,Speaker of the House of Representatives,Aguila Saleh Issa,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0e/Aguila_Salah_Issa_-_2020_%28cropped%29.jpg/220px-Aguila_Salah_Issa_-_2020_%28cropped%29.jpg
Liechtenstein,Monarch,Hans-Adam II,https://upload.wikimedia.org/wikipedia/commons/thumb/8/82/%CE%99%CF%89%CE%AC%CE%BD%CE%BD%CE%B7%CF%82_%CE%91%CE%B4%CE%AC%CE%BC_%CE%92%CE%84_%CF%84%CE%BF%CF%85_%CE%9B%CE%AF%CF%87%CF%84%CE%B5%CE%BD%CF%83%CF%84%CE%B1%CF%8A%CE%BD.jpg/220px-%CE%99%CF%89%CE%AC%CE%BD%CE%BD%CE%B7%CF%82_%CE%91%CE%B4%CE%AC%CE%BC_%CE%92%CE%84_%CF%84%CE%BF%CF%85_%CE%9B%CE%AF%CF%87%CF%84%CE%B5%CE%BD%CF%83%CF%84%CE%B1%CF%8A%CE%BD.jpg
Liechtenstein,Regent,Alois,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b3/Alois_of_Liechtenstein_and_Karin_Kneissl_November_2018_%2845170115774%29_%28cropped%29_2.jpg/220px-Alois_of_Liechtenstein_and_Karin_Kneissl_November_2018_%2845170115774%29_%28cropped%29_2.jpg
Liechtenstein,Prime Minister,Daniel Risch,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e8/%D0%94%D0%B0%D0%BD%D0%B8%D1%8D%D0%BB%D1%8C_%D0%A0%D0%B8%D1%88_%2809-11-2021%29.jpg/220px-%D0%94%D0%B0%D0%BD%D0%B8%D1%8D%D0%BB%D1%8C_%D0%A0%D0%B8%D1%88_%2809-11-2021%29.jpg
Lithuania,President,Gitanas Nausėda,https://upload.wikimedia.org/wikipedia/commons/thumb/3/31/Gitanas_Naus%C4%97da_official_portrait.jpg/220px-Gitanas_Naus%C4%97da_official_portrait.jpg
Lithuania,Prime Minister,Ingrida Šimonytė,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fb/Ingrida_Simonyte_2019_crop_2.jpg/220px-Ingrida_Simonyte_2019_crop_2.jpg
Lithuania,Seimas Speaker,Viktorija Čmilytė-Nielsen,https://upload.wikimedia.org/wikipedia/commons/thumb/d/df/XIII-100-S20201208-O_Posa%C5%A1kovos-8935_%28cropped%29.jpg/220px-XIII-100-S20201208-O_Posa%C5%A1kovos-8935_%28cropped%29.jpg
Luxembourg,Grand Duke,Henri,https://upload.wikimedia.org/wikipedia/commons/thumb/4/48/Grand_Duke_Henri_at_the_Enthronement_of_Naruhito_%281%29.jpg/220px-Grand_Duke_Henri_at_the_Enthronement_of_Naruhito_%281%29.jpg
Luxembourg,Prime Minister,Xavier Bettel,https://upload.wikimedia.org/wikipedia/commons/thumb/8/82/Tallinn_Digital_Summit._Handshake_Xavier_Bettel_and_J%C3%BCri_Ratas_%2836718144533%29_CROP_BETTEL.jpg/220px-Tallinn_Digital_Summit._Handshake_Xavier_Bettel_and_J%C3%BCri_Ratas_%2836718144533%29_CROP_BETTEL.jpg
Luxembourg,Deputy Prime Ministers,François Bausch,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b7/Luxembourg%2C_inauguration_tram_phase_2_%28104%29_CROPPED_Bausch.jpg/220px-Luxembourg%2C_inauguration_tram_phase_2_%28104%29_CROPPED_Bausch.jpg
Macao,Chief Executive,Ho Iat-seng,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c7/Ho_Iat-Seng2021.jpg/220px-Ho_Iat-Seng2021.jpg
Macao,Administration and Justice Secretary,André Cheong Weng-chon,https://dataverse.fcsc.gov.ae/content/Default/no-image.jpg
Macao,Assembly President,Kou Hoi In,https://dataverse.fcsc.gov.ae/content/Default/no-image.jpg
Macao,Court President,Sam Hou Fai,https://upload.wikimedia.org/wikipedia/commons/thumb/6/69/Sam_Hou_Fai.jpg/220px-Sam_Hou_Fai.jpg
Madagascar,President,Andry Rajoelina,https://upload.wikimedia.org/wikipedia/commons/thumb/9/93/Andry_Rajoelina_portrait_UN.jpg/220px-Andry_Rajoelina_portrait_UN.jpg
Madagascar,Prime Minister,Christian Ntsay,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fb/%D0%9A%D1%80%D0%B8%D1%81%D1%82%D0%B8%D0%B0%D0%BD_%D0%9D%D1%82%D1%81%D0%B0%D0%B9_%2822-12-2020%29.jpg/220px-%D0%9A%D1%80%D0%B8%D1%81%D1%82%D0%B8%D0%B0%D0%BD_%D0%9D%D1%82%D1%81%D0%B0%D0%B9_%2822-12-2020%29.jpg
Malawi,President,Lazarus Chakwera,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ed/Lazarus_Chakwera_Profile.png/220px-Lazarus_Chakwera_Profile.png
Malawi,Vice-President,Saulos Chilima,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Saulos_Klaus_Chilima%2C_Vice_President_of_Malawi_2017_%28cropped%29.jpg/220px-Saulos_Klaus_Chilima%2C_Vice_President_of_Malawi_2017_%28cropped%29.jpg
Malawi,House Speaker,Catherine Gotani Hara,https://upload.wikimedia.org/wikipedia/commons/thumb/9/94/Catherine_Gotani_Hara_at_the_U.S._Embassy_%28cropped%29.jpg/220px-Catherine_Gotani_Hara_at_the_U.S._Embassy_%28cropped%29.jpg
Malawi,Chief Justice,Rizine Mzikamanda,https://dataverse.fcsc.gov.ae/content/Default/no-image.jpg
Malaysia,Monarch,Abdullah,https://upload.wikimedia.org/wikipedia/commons/thumb/1/11/Abdullah_of_Pahang.jpg/220px-Abdullah_of_Pahang.jpg
Malaysia,Prime Minister,Anwar Ibrahim,https://upload.wikimedia.org/wikipedia/commons/thumb/3/34/Anwar_Ibrahim%2C_official_portrait_2022.jpg/220px-Anwar_Ibrahim%2C_official_portrait_2022.jpg
Maldives,President,Ibrahim Mohamed Solih,https://upload.wikimedia.org/wikipedia/commons/thumb/7/76/Ibrahim_Mohamed_Solih_official_portrait.jpg/220px-Ibrahim_Mohamed_Solih_official_portrait.jpg
Maldives,Vice President,Faisal Naseem,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d3/Faisal_Naseem_portrait.jpg/220px-Faisal_Naseem_portrait.jpg
Maldives,Speaker of the Majlis,Mohamed Nasheed,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f3/Nasheed_March_2022_%28cropped%29.jpg/220px-Nasheed_March_2022_%28cropped%29.jpg
Maldives,Chief Justice,Ahmed Muthasim Adnan,https://upload.wikimedia.org/wikipedia/commons/thumb/6/67/Chief_Justice_Ahmed_Muthasim_Adnan_%28cropped%29.jpg/220px-Chief_Justice_Ahmed_Muthasim_Adnan_%28cropped%29.jpg
Mali,President,Assimi Goïta,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1c/Assimi_Goita%2C_August_2021_%28cropped%29.png/220px-Assimi_Goita%2C_August_2021_%28cropped%29.png
Mali,Prime Minister,Abdoulaye Maïga,https://dataverse.fcsc.gov.ae/content/Default/no-image.jpg
Malta,President,George Vella,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5d/Sebastian_Kurz_George_Vella_Federica_Mogherini_April_2017_%2834279674916%29_%28cropped%29.jpg/220px-Sebastian_Kurz_George_Vella_Federica_Mogherini_April_2017_%2834279674916%29_%28cropped%29.jpg
Malta,Prime Minister,Robert Abela,https://upload.wikimedia.org/wikipedia/commons/thumb/6/65/Robert_Abela_in_2021.jpg/220px-Robert_Abela_in_2021.jpg
Marshall Islands,President,David Kabua,https://upload.wikimedia.org/wikipedia/commons/thumb/8/86/David_Kabua_%2816-06-2021%29.jpg/220px-David_Kabua_%2816-06-2021%29.jpg
Marshall Islands,Speaker,Kenneth Kedi,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bc/Kenneth_Kedi_20171031.jpg/220px-Kenneth_Kedi_20171031.jpg
Martinique,President of Executive Council,Serge Letchimy,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f5/Serge_Letchimy.jpg/220px-Serge_Letchimy.jpg
Mauritania,President,Mohamed Ould Ghazouani,https://upload.wikimedia.org/wikipedia/commons/thumb/5/53/%D0%9C%D1%83%D1%85%D0%B0%D0%BC%D0%BC%D0%B5%D0%B4_%D0%A3%D0%BB%D1%8C%D0%B4_%D0%93%D0%B0%D0%B7%D1%83%D0%B0%D0%BD%D0%B8_02_%2818-02-2022%29.jpg/220px-%D0%9C%D1%83%D1%85%D0%B0%D0%BC%D0%BC%D0%B5%D0%B4_%D0%A3%D0%BB%D1%8C%D0%B4_%D0%93%D0%B0%D0%B7%D1%83%D0%B0%D0%BD%D0%B8_02_%2818-02-2022%29.jpg
Mauritania,Prime Minister,Mohammed Ould Bilal,https://upload.wikimedia.org/wikipedia/commons/thumb/0/06/%D9%85%D8%AD%D9%85%D8%AF_%D9%88%D9%84%D8%AF_%D8%A8%D9%84%D8%A7%D9%84_%282022%29_%28cropped%29.jpg/220px-%D9%85%D8%AD%D9%85%D8%AF_%D9%88%D9%84%D8%AF_%D8%A8%D9%84%D8%A7%D9%84_%282022%29_%28cropped%29.jpg
Mauritania,President of the National Assembly,[2],https://dataverse.fcsc.gov.ae/content/Default/no-image.jpg
Mauritius,President,Prithvirajsing Roopun,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6b/Prithvirajsing_Roopun.png/220px-Prithvirajsing_Roopun.png
Mauritius,Vice President,Eddy Boissézon,https://dataverse.fcsc.gov.ae/content/Default/no-image.jpg
Mauritius,Prime Minister,Pravind Jugnauth,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9f/The_Prime_Minister%2C_Shri_Narendra_Modi_meeting_the_Prime_Minister_of_the_Republic_of_Mauritius%2C_Mr._Pravind_Kumar_Jugnauth%2C_in_New_Delhi_on_December_06%2C_2019_%281%29_%28cropped%29.jpg/220px-thumbnail.jpg
Mayotte,President of the Departmental Council,Ben Issa Ousseni,https://dataverse.fcsc.gov.ae/content/Default/no-image.jpg
Mayotte,Time zone,UTC+03:00,https://upload.wikimedia.org/wikipedia/commons/thumb/4/43/Timezones2008_UTC%2B3_gray.png/300px-Timezones2008_UTC%2B3_gray.png
Mexico,President,Andrés Manuel López Obrador,https://upload.wikimedia.org/wikipedia/commons/thumb/4/42/Conferencia_de_prensa_del_Presidente_de_M%C3%A9xico_-_Mi%C3%A9rcoles_24_de_junio_de_2020_7_%28cropped_2%29.jpg/220px-Conferencia_de_prensa_del_Presidente_de_M%C3%A9xico_-_Mi%C3%A9rcoles_24_de_junio_de_2020_7_%28cropped_2%29.jpg
Mexico,President of the Senate,Olga Sánchez Cordero,https://upload.wikimedia.org/wikipedia/commons/thumb/c/ca/Olga_S%C3%A1nchez_Cordero_-_rostro.jpg/220px-Olga_S%C3%A1nchez_Cordero_-_rostro.jpg
Mexico,President of the Chamber of Deputies,Sergio Gutiérrez Luna,https://dataverse.fcsc.gov.ae/content/Default/no-image.jpg
Mexico,Chief Justice,Arturo Zaldívar,https://upload.wikimedia.org/wikipedia/commons/thumb/c/ca/Ministro_Presidente_Arturo_Zald%C3%ADvar_%28cropped%29.jpg/220px-Ministro_Presidente_Arturo_Zald%C3%ADvar_%28cropped%29.jpg
Micronesia (Federated States of),President,David Panuelo,https://upload.wikimedia.org/wikipedia/commons/thumb/7/78/H._E._David_W._Panuelo.jpg/220px-H._E._David_W._Panuelo.jpg
Micronesia (Federated States of),Vice President,Aren Palik,https://upload.wikimedia.org/wikipedia/commons/thumb/0/08/T.H._Aren_B._Palik.jpg/220px-T.H._Aren_B._Palik.jpg
"Moldova, Republic of",President,Maia Sandu,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4d/Meeting_of_the_President_of_Ukraine_with_the_President_of_the_Republic_of_Moldova_in_Kyiv_%2823%29_%28cropped%29.jpg/220px-Meeting_of_the_President_of_Ukraine_with_the_President_of_the_Republic_of_Moldova_in_Kyiv_%2823%29_%28cropped%29.jpg
"Moldova, Republic of",Prime Minister,Natalia Gavrilița,https://upload.wikimedia.org/wikipedia/commons/thumb/d/da/Secretary_Blinken_Meets_with_Moldovan_Prime_Minister_Natalia_Gavrilita_%2852227531626%29_%28cropped%29.jpg/220px-Secretary_Blinken_Meets_with_Moldovan_Prime_Minister_Natalia_Gavrilita_%2852227531626%29_%28cropped%29.jpg
"Moldova, Republic of",President of the Parliament,Igor Grosu,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/Igor_Grosu_2020.jpg/220px-Igor_Grosu_2020.jpg
Monaco,Monarch,Albert II,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d5/Prince_Albert_II_2016.jpg/220px-Prince_Albert_II_2016.jpg
Monaco,Prime Minister,Pierre Dartout,https://upload.wikimedia.org/wikipedia/commons/thumb/7/73/Pierre_Dartout_2017.jpg/220px-Pierre_Dartout_2017.jpg
Mongolia,President,Ukhnaagiin Khürelsükh,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4b/Mongolian_Prime_Minister_Khurelsukh_Ukhnaa_in_2018.jpg/220px-Mongolian_Prime_Minister_Khurelsukh_Ukhnaa_in_2018.jpg
Mongolia,Prime Minister,Luvsannamsrain Oyun-Erdene,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6b/OyunErdene_Minister_%28cropped%29.jpg/220px-OyunErdene_Minister_%28cropped%29.jpg
Mongolia,State Great Khural Chairman,Gombojavyn Zandanshatar,https://upload.wikimedia.org/wikipedia/commons/thumb/1/10/G_Zandanshatar_%28cropped%29.jpg/220px-G_Zandanshatar_%28cropped%29.jpg
Montenegro,President,Milo Đukanović,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d9/Milo_%C4%90ukanovi%C4%87_at_the_Enthronement_of_Naruhito_%281%29.jpg/220px-Milo_%C4%90ukanovi%C4%87_at_the_Enthronement_of_Naruhito_%281%29.jpg
Montenegro,Prime Minister,Dritan Abazović,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a3/Dritan_Abazovic_%28cropped%29.jpg/220px-Dritan_Abazovic_%28cropped%29.jpg
Montenegro,Speaker,Danijela Đurović,https://upload.wikimedia.org/wikipedia/commons/thumb/4/41/2022_Danijela_%C4%90urovi%C4%87in_%28sq_cropped%29_%28cropped%29.jpg/220px-2022_Danijela_%C4%90urovi%C4%87in_%28sq_cropped%29_%28cropped%29.jpg
Montserrat,Monarch,Charles III,https://upload.wikimedia.org/wikipedia/commons/thumb/d/db/Charles_Prince_of_Wales.jpg/220px-Charles_Prince_of_Wales.jpg
Montserrat,Governor,Sarah Tucker,https://upload.wikimedia.org/wikipedia/commons/thumb/4/44/Sarah_Tucker_2021.jpg/220px-Sarah_Tucker_2021.jpg
Montserrat,Premier,Easton Taylor-Farrell,https://upload.wikimedia.org/wikipedia/commons/thumb/3/37/J_E_Taylor-Farrell_%28cropped%29.jpg/220px-J_E_Taylor-Farrell_%28cropped%29.jpg
Morocco,King,Mohammed VI,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e4/King_Mohammed_VI_of_Morocco%2C_Africa_Forum_Summit_2015_%28cropped%29.jpg/220px-King_Mohammed_VI_of_Morocco%2C_Africa_Forum_Summit_2015_%28cropped%29.jpg
Morocco,Prime Minister,Aziz Akhannouch,https://upload.wikimedia.org/wikipedia/commons/thumb/8/87/Fumio_Kishida_and_Aziz_Akhannouch_before_the_funeral_of_Shinzo_Abe_%281%29_%28cropped%29.jpg/210px-Fumio_Kishida_and_Aziz_Akhannouch_before_the_funeral_of_Shinzo_Abe_%281%29_%28cropped%29.jpg
Mozambique,President,Filipe Nyusi,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d9/Filipe_Nyusi_-_2019_%28cropped%29.jpg/220px-Filipe_Nyusi_-_2019_%28cropped%29.jpg
Mozambique,Prime Minister,Adriano Maleiane,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b8/Adriano_Maleiane.jpg/230px-Adriano_Maleiane.jpg
Myanmar,President,Myint Swe,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2f/Myint_Swe_on_30_March_2016.jpg/220px-Myint_Swe_on_30_March_2016.jpg
Myanmar,SAC Chairman,Min Aung Hlaing,https://upload.wikimedia.org/wikipedia/commons/thumb/1/16/%D0%9C%D0%B8%D0%BD_%D0%90%D1%83%D0%BD_%D0%A5%D0%BB%D0%B0%D0%B9%D0%BD_%D0%B2_%D0%A2%D0%B0%D1%82%D0%B0%D1%80%D1%81%D1%82%D0%B0%D0%BD%D0%B5_04_%2825-06-2021%29_%28cropped_3%29.jpg/220px-%D0%9C%D0%B8%D0%BD_%D0%90%D1%83%D0%BD_%D0%A5%D0%BB%D0%B0%D0%B9%D0%BD_%D0%B2_%D0%A2%D0%B0%D1%82%D0%B0%D1%80%D1%81%D1%82%D0%B0%D0%BD%D0%B5_04_%2825-06-2021%29_%28cropped_3%29.jpg
Myanmar,SAC Vice Chairman,Soe Win,https://upload.wikimedia.org/wikipedia/commons/thumb/0/05/Soe_Win.jpg/220px-Soe_Win.jpg
Namibia,President,Hage Geingob,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6e/H.E._Hage_Gottfried_Geingob_%28cropped%29.jpg/220px-H.E._Hage_Gottfried_Geingob_%28cropped%29.jpg
Namibia,Vice President,Nangolo Mbumba,https://upload.wikimedia.org/wikipedia/commons/7/73/Nangolo_Mbumba_%28cropped%29.jpg
Namibia,Prime Minister,Saara Kuugongelwa,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b7/2020_Saara_Kuugongelwa-Amadhila_%28cropped%29.jpg/220px-2020_Saara_Kuugongelwa-Amadhila_%28cropped%29.jpg
Namibia,Deputy Prime Minister,Netumbo Nandi-Ndaitwah,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b2/Netumbo_Nandi-Ndaitwah%28cropped%29.jpg/220px-Netumbo_Nandi-Ndaitwah%28cropped%29.jpg
Namibia,Chief Justice,Peter Shivute,https://upload.wikimedia.org/wikipedia/commons/thumb/5/53/Namibia_Geingob_Vereidigung.jpg/220px-Namibia_Geingob_Vereidigung.jpg
Nauru,President,Russ Kun,https://upload.wikimedia.org/wikipedia/commons/a/a9/Russ_Kun_2020.jpg
Nauru,Speaker of the Parliament,Marcus Stephen,https://upload.wikimedia.org/wikipedia/commons/thumb/0/08/President_Marcus_Stephen_of_Nauru.jpg/220px-President_Marcus_Stephen_of_Nauru.jpg
Nepal,President,Bidya Devi Bhandari,https://upload.wikimedia.org/wikipedia/commons/thumb/3/39/The_President%2C_Shri_Ram_Nath_Kovind_meeting_the_President_of_Nepal%2C_Ms._Bidya_Devi_Bhandari%2C_in_Tokyo%2C_Japan_on_October_22%2C_2019_%28cropped%29.jpg/220px-The_President%2C_Shri_Ram_Nath_Kovind_meeting_the_President_of_Nepal%2C_Ms._Bidya_Devi_Bhandari%2C_in_Tokyo%2C_Japan_on_October_22%2C_2019_%28cropped%29.jpg
Nepal,Vice President,Nanda Kishor Pun,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3b/Nanda_Kishore_Pun.png/220px-Nanda_Kishore_Pun.png
Nepal,Prime Minister,Sher Bahadur Deuba,https://upload.wikimedia.org/wikipedia/commons/thumb/d/df/Prime_Minister_of_Nepal%2C_Shri_Sher_Bahadur_Deuba%2C_in_Glasgow%2C_Scotland_on_November_02%2C_2021_%281%29.jpg/220px-Prime_Minister_of_Nepal%2C_Shri_Sher_Bahadur_Deuba%2C_in_Glasgow%2C_Scotland_on_November_02%2C_2021_%281%29.jpg
Nepal,Chief Justice,Cholendra Shumsher JB Rana,https://dataverse.fcsc.gov.ae/content/Default/no-image.jpg
